TE	39673_ACC	39673_DLPFC	39673_HC	39673_V1	39813_ACC	39813_DLPFC	39813_HC	39813_V1	39827_ACC	39827_DLPFC	39827_HC	39827_V1	39988_ACC	39988_DLPFC	39988_HC	39988_V1	40212_ACC	40212_DLPFC	40212_HC	40212_V1	40295_ACC	40295_DLPFC	40295_HC	40295_V1	40302_ACC	40302_DLPFC	40302_HC	40302_V1	40318_ACC	40318_DLPFC	40318_HC	40318_V1	40335_ACC	40335_DLPFC	40335_HC	40335_V1	40360_ACC	40360_DLPFC	40360_HC	40360_V1	40390_ACC	40390_DLPFC	40390_HC	40390_V1	40478_ACC	40478_DLPFC	40478_HC	40478_V1	40482_ACC	40482_DLPFC	40482_HC	40482_V1
L1PBA_5	3104	3104	3104	3104	3104	3104	3104	3104	3104	3104	3104	3104	3104	3104	3104	3104	3104	3104	3104	3104	3104	3104	3104	3104	3104	3104	3104	3104	3104	3104	3104	3104	3104	3104	3104	3104	3104	3104	3104	3104	3104	3104	3104	3104	3104	3104	3104	3104	3104	3104	3104	3104
L1PBB_5	945	945	945	945	945	945	945	945	945	945	945	945	945	945	945	945	945	945	945	945	945	945	945	945	945	945	945	945	945	945	945	945	945	945	945	945	945	945	945	945	945	945	945	945	945	945	945	945	945	945	945	945
L1PREC1	6460	6460	6460	6460	6460	6460	6460	6460	6460	6460	6460	6460	6460	6460	6460	6460	6460	6460	6460	6460	6460	6460	6460	6460	6460	6460	6460	6460	6460	6460	6460	6460	6460	6460	6460	6460	6460	6460	6460	6460	6460	6460	6460	6460	6460	6460	6460	6460	6460	6460	6460	6460
L1PREC2	8145	8145	8145	8145	8145	8145	8145	8145	8145	8145	8145	8145	8145	8145	8145	8145	8145	8145	8145	8145	8145	8145	8145	8145	8145	8145	8145	8145	8145	8145	8145	8145	8145	8145	8145	8145	8145	8145	8145	8145	8145	8145	8145	8145	8145	8145	8145	8145	8145	8145	8145	8145
L1Pt	889	889	889	889	889	889	889	889	889	889	889	889	889	889	889	889	889	889	889	889	889	889	889	889	889	889	889	889	889	889	889	889	889	889	889	889	889	889	889	889	889	889	889	889	889	889	889	889	889	889	889	889
L1Pt_5end	2137	2137	2137	2137	2137	2137	2137	2137	2137	2137	2137	2137	2137	2137	2137	2137	2137	2137	2137	2137	2137	2137	2137	2137	2137	2137	2137	2137	2137	2137	2137	2137	2137	2137	2137	2137	2137	2137	2137	2137	2137	2137	2137	2137	2137	2137	2137	2137	2137	2137	2137	2137
L1_RS1_5end	2248	2248	2248	2248	2248	2248	2248	2248	2248	2248	2248	2248	2248	2248	2248	2248	2248	2248	2248	2248	2248	2248	2248	2248	2248	2248	2248	2248	2248	2248	2248	2248	2248	2248	2248	2248	2248	2248	2248	2248	2248	2248	2248	2248	2248	2248	2248	2248	2248	2248	2248	2248
L3	4489	4489	4489	4489	4489	4489	4489	4489	4489	4489	4489	4489	4489	4489	4489	4489	4489	4489	4489	4489	4489	4489	4489	4489	4489	4489	4489	4489	4489	4489	4489	4489	4489	4489	4489	4489	4489	4489	4489	4489	4489	4489	4489	4489	4489	4489	4489	4489	4489	4489	4489	4489
LOOPER	1556	1556	1556	1556	1556	1556	1556	1556	1556	1556	1556	1556	1556	1556	1556	1556	1556	1556	1556	1556	1556	1556	1556	1556	1556	1556	1556	1556	1556	1556	1556	1556	1556	1556	1556	1556	1556	1556	1556	1556	1556	1556	1556	1556	1556	1556	1556	1556	1556	1556	1556	1556
LOR1	495	495	495	495	495	495	495	495	495	495	495	495	495	495	495	495	495	495	495	495	495	495	495	495	495	495	495	495	495	495	495	495	495	495	495	495	495	495	495	495	495	495	495	495	495	495	495	495	495	495	495	495
LOR1a_LTR	497	497	497	497	497	497	497	497	497	497	497	497	497	497	497	497	497	497	497	497	497	497	497	497	497	497	497	497	497	497	497	497	497	497	497	497	497	497	497	497	497	497	497	497	497	497	497	497	497	497	497	497
LOR1b_LTR	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461
LOR1I	8120	8120	8120	8120	8120	8120	8120	8120	8120	8120	8120	8120	8120	8120	8120	8120	8120	8120	8120	8120	8120	8120	8120	8120	8120	8120	8120	8120	8120	8120	8120	8120	8120	8120	8120	8120	8120	8120	8120	8120	8120	8120	8120	8120	8120	8120	8120	8120	8120	8120	8120	8120
LTR06	476	476	476	476	476	476	476	476	476	476	476	476	476	476	476	476	476	476	476	476	476	476	476	476	476	476	476	476	476	476	476	476	476	476	476	476	476	476	476	476	476	476	476	476	476	476	476	476	476	476	476	476
LTR1	785	785	785	785	785	785	785	785	785	785	785	785	785	785	785	785	785	785	785	785	785	785	785	785	785	785	785	785	785	785	785	785	785	785	785	785	785	785	785	785	785	785	785	785	785	785	785	785	785	785	785	785
LTR10B	522	522	522	522	522	522	522	522	522	522	522	522	522	522	522	522	522	522	522	522	522	522	522	522	522	522	522	522	522	522	522	522	522	522	522	522	522	522	522	522	522	522	522	522	522	522	522	522	522	522	522	522
LTR10B1	547	547	547	547	547	547	547	547	547	547	547	547	547	547	547	547	547	547	547	547	547	547	547	547	547	547	547	547	547	547	547	547	547	547	547	547	547	547	547	547	547	547	547	547	547	547	547	547	547	547	547	547
LTR10B2	503	503	503	503	503	503	503	503	503	503	503	503	503	503	503	503	503	503	503	503	503	503	503	503	503	503	503	503	503	503	503	503	503	503	503	503	503	503	503	503	503	503	503	503	503	503	503	503	503	503	503	503
LTR10B_Mim	284	284	284	284	284	284	284	284	284	284	284	284	284	284	284	284	284	284	284	284	284	284	284	284	284	284	284	284	284	284	284	284	284	284	284	284	284	284	284	284	284	284	284	284	284	284	284	284	284	284	284	284
LTR10C	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586	586
LTR10D	513	513	513	513	513	513	513	513	513	513	513	513	513	513	513	513	513	513	513	513	513	513	513	513	513	513	513	513	513	513	513	513	513	513	513	513	513	513	513	513	513	513	513	513	513	513	513	513	513	513	513	513
LTR10F	511	511	511	511	511	511	511	511	511	511	511	511	511	511	511	511	511	511	511	511	511	511	511	511	511	511	511	511	511	511	511	511	511	511	511	511	511	511	511	511	511	511	511	511	511	511	511	511	511	511	511	511
LTR10_Cja	501	501	501	501	501	501	501	501	501	501	501	501	501	501	501	501	501	501	501	501	501	501	501	501	501	501	501	501	501	501	501	501	501	501	501	501	501	501	501	501	501	501	501	501	501	501	501	501	501	501	501	501
LTR10_Mim	306	306	306	306	306	306	306	306	306	306	306	306	306	306	306	306	306	306	306	306	306	306	306	306	306	306	306	306	306	306	306	306	306	306	306	306	306	306	306	306	306	306	306	306	306	306	306	306	306	306	306	306
LTR10_OG	442	442	442	442	442	442	442	442	442	442	442	442	442	442	442	442	442	442	442	442	442	442	442	442	442	442	442	442	442	442	442	442	442	442	442	442	442	442	442	442	442	442	442	442	442	442	442	442	442	442	442	442
LTR10_TS	296	296	296	296	296	296	296	296	296	296	296	296	296	296	296	296	296	296	296	296	296	296	296	296	296	296	296	296	296	296	296	296	296	296	296	296	296	296	296	296	296	296	296	296	296	296	296	296	296	296	296	296
LTR11	684	684	684	684	684	684	684	684	684	684	684	684	684	684	684	684	684	684	684	684	684	684	684	684	684	684	684	684	684	684	684	684	684	684	684	684	684	684	684	684	684	684	684	684	684	684	684	684	684	684	684	684
LTR11_Cja	440	440	440	440	440	440	440	440	440	440	440	440	440	440	440	440	440	440	440	440	440	440	440	440	440	440	440	440	440	440	440	440	440	440	440	440	440	440	440	440	440	440	440	440	440	440	440	440	440	440	440	440
LTR11_Mim	370	370	370	370	370	370	370	370	370	370	370	370	370	370	370	370	370	370	370	370	370	370	370	370	370	370	370	370	370	370	370	370	370	370	370	370	370	370	370	370	370	370	370	370	370	370	370	370	370	370	370	370
LTR11_OG	534	534	534	534	534	534	534	534	534	534	534	534	534	534	534	534	534	534	534	534	534	534	534	534	534	534	534	534	534	534	534	534	534	534	534	534	534	534	534	534	534	534	534	534	534	534	534	534	534	534	534	534
LTR11_TS	573	573	573	573	573	573	573	573	573	573	573	573	573	573	573	573	573	573	573	573	573	573	573	573	573	573	573	573	573	573	573	573	573	573	573	573	573	573	573	573	573	573	573	573	573	573	573	573	573	573	573	573
LTR12	826	826	826	826	826	826	826	826	826	826	826	826	826	826	826	826	826	826	826	826	826	826	826	826	826	826	826	826	826	826	826	826	826	826	826	826	826	826	826	826	826	826	826	826	826	826	826	826	826	826	826	826
LTR12B	667	667	667	667	667	667	667	667	667	667	667	667	667	667	667	667	667	667	667	667	667	667	667	667	667	667	667	667	667	667	667	667	667	667	667	667	667	667	667	667	667	667	667	667	667	667	667	667	667	667	667	667
LTR12C	1577	1577	1577	1577	1577	1577	1577	1577	1577	1577	1577	1577	1577	1577	1577	1577	1577	1577	1577	1577	1577	1577	1577	1577	1577	1577	1577	1577	1577	1577	1577	1577	1577	1577	1577	1577	1577	1577	1577	1577	1577	1577	1577	1577	1577	1577	1577	1577	1577	1577	1577	1577
LTR12D	1254	1254	1254	1254	1254	1254	1254	1254	1254	1254	1254	1254	1254	1254	1254	1254	1254	1254	1254	1254	1254	1254	1254	1254	1254	1254	1254	1254	1254	1254	1254	1254	1254	1254	1254	1254	1254	1254	1254	1254	1254	1254	1254	1254	1254	1254	1254	1254	1254	1254	1254	1254
LTR12E	1322	1322	1322	1322	1322	1322	1322	1322	1322	1322	1322	1322	1322	1322	1322	1322	1322	1322	1322	1322	1322	1322	1322	1322	1322	1322	1322	1322	1322	1322	1322	1322	1322	1322	1322	1322	1322	1322	1322	1322	1322	1322	1322	1322	1322	1322	1322	1322	1322	1322	1322	1322
LTR12F	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519
LTR12_Cja	506	506	506	506	506	506	506	506	506	506	506	506	506	506	506	506	506	506	506	506	506	506	506	506	506	506	506	506	506	506	506	506	506	506	506	506	506	506	506	506	506	506	506	506	506	506	506	506	506	506	506	506
LTR12_Mim	430	430	430	430	430	430	430	430	430	430	430	430	430	430	430	430	430	430	430	430	430	430	430	430	430	430	430	430	430	430	430	430	430	430	430	430	430	430	430	430	430	430	430	430	430	430	430	430	430	430	430	430
LTR12_OG	529	529	529	529	529	529	529	529	529	529	529	529	529	529	529	529	529	529	529	529	529	529	529	529	529	529	529	529	529	529	529	529	529	529	529	529	529	529	529	529	529	529	529	529	529	529	529	529	529	529	529	529
LTR12_TS	547	547	547	547	547	547	547	547	547	547	547	547	547	547	547	547	547	547	547	547	547	547	547	547	547	547	547	547	547	547	547	547	547	547	547	547	547	547	547	547	547	547	547	547	547	547	547	547	547	547	547	547
LTR13	1007	1007	1007	1007	1007	1007	1007	1007	1007	1007	1007	1007	1007	1007	1007	1007	1007	1007	1007	1007	1007	1007	1007	1007	1007	1007	1007	1007	1007	1007	1007	1007	1007	1007	1007	1007	1007	1007	1007	1007	1007	1007	1007	1007	1007	1007	1007	1007	1007	1007	1007	1007
LTR13A	966	966	966	966	966	966	966	966	966	966	966	966	966	966	966	966	966	966	966	966	966	966	966	966	966	966	966	966	966	966	966	966	966	966	966	966	966	966	966	966	966	966	966	966	966	966	966	966	966	966	966	966
LTR13B1_OG	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519	519
LTR13B2_OG	382	382	382	382	382	382	382	382	382	382	382	382	382	382	382	382	382	382	382	382	382	382	382	382	382	382	382	382	382	382	382	382	382	382	382	382	382	382	382	382	382	382	382	382	382	382	382	382	382	382	382	382
LTR13B_OG	585	585	585	585	585	585	585	585	585	585	585	585	585	585	585	585	585	585	585	585	585	585	585	585	585	585	585	585	585	585	585	585	585	585	585	585	585	585	585	585	585	585	585	585	585	585	585	585	585	585	585	585
LTR13C1a_OG	427	427	427	427	427	427	427	427	427	427	427	427	427	427	427	427	427	427	427	427	427	427	427	427	427	427	427	427	427	427	427	427	427	427	427	427	427	427	427	427	427	427	427	427	427	427	427	427	427	427	427	427
LTR13C1_OG	453	453	453	453	453	453	453	453	453	453	453	453	453	453	453	453	453	453	453	453	453	453	453	453	453	453	453	453	453	453	453	453	453	453	453	453	453	453	453	453	453	453	453	453	453	453	453	453	453	453	453	453
LTR13C_OG	616	616	616	616	616	616	616	616	616	616	616	616	616	616	616	616	616	616	616	616	616	616	616	616	616	616	616	616	616	616	616	616	616	616	616	616	616	616	616	616	616	616	616	616	616	616	616	616	616	616	616	616
LTR13_Mim	589	589	589	589	589	589	589	589	589	589	589	589	589	589	589	589	589	589	589	589	589	589	589	589	589	589	589	589	589	589	589	589	589	589	589	589	589	589	589	589	589	589	589	589	589	589	589	589	589	589	589	589
LTR13_OG	599	599	599	599	599	599	599	599	599	599	599	599	599	599	599	599	599	599	599	599	599	599	599	599	599	599	599	599	599	599	599	599	599	599	599	599	599	599	599	599	599	599	599	599	599	599	599	599	599	599	599	599
LTR13_TS	1424	1424	1424	1424	1424	1424	1424	1424	1424	1424	1424	1424	1424	1424	1424	1424	1424	1424	1424	1424	1424	1424	1424	1424	1424	1424	1424	1424	1424	1424	1424	1424	1424	1424	1424	1424	1424	1424	1424	1424	1424	1424	1424	1424	1424	1424	1424	1424	1424	1424	1424	1424
LTR14	548	548	548	548	548	548	548	548	548	548	548	548	548	548	548	548	548	548	548	548	548	548	548	548	548	548	548	548	548	548	548	548	548	548	548	548	548	548	548	548	548	548	548	548	548	548	548	548	548	548	548	548
LTR14A	344	344	344	344	344	344	344	344	344	344	344	344	344	344	344	344	344	344	344	344	344	344	344	344	344	344	344	344	344	344	344	344	344	344	344	344	344	344	344	344	344	344	344	344	344	344	344	344	344	344	344	344
LTR14B	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608	608
LTR14B_Mim	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439
LTR14C	587	587	587	587	587	587	587	587	587	587	587	587	587	587	587	587	587	587	587	587	587	587	587	587	587	587	587	587	587	587	587	587	587	587	587	587	587	587	587	587	587	587	587	587	587	587	587	587	587	587	587	587
LTR14C1a_Mim	517	517	517	517	517	517	517	517	517	517	517	517	517	517	517	517	517	517	517	517	517	517	517	517	517	517	517	517	517	517	517	517	517	517	517	517	517	517	517	517	517	517	517	517	517	517	517	517	517	517	517	517
LTR14C1_Mim	405	405	405	405	405	405	405	405	405	405	405	405	405	405	405	405	405	405	405	405	405	405	405	405	405	405	405	405	405	405	405	405	405	405	405	405	405	405	405	405	405	405	405	405	405	405	405	405	405	405	405	405
LTR14C2_Mim	397	397	397	397	397	397	397	397	397	397	397	397	397	397	397	397	397	397	397	397	397	397	397	397	397	397	397	397	397	397	397	397	397	397	397	397	397	397	397	397	397	397	397	397	397	397	397	397	397	397	397	397
LTR14C3_Mim	521	521	521	521	521	521	521	521	521	521	521	521	521	521	521	521	521	521	521	521	521	521	521	521	521	521	521	521	521	521	521	521	521	521	521	521	521	521	521	521	521	521	521	521	521	521	521	521	521	521	521	521
LTR14C_Mim	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410
LTR14_Cja	662	662	662	662	662	662	662	662	662	662	662	662	662	662	662	662	662	662	662	662	662	662	662	662	662	662	662	662	662	662	662	662	662	662	662	662	662	662	662	662	662	662	662	662	662	662	662	662	662	662	662	662
LTR14_Mim	481	481	481	481	481	481	481	481	481	481	481	481	481	481	481	481	481	481	481	481	481	481	481	481	481	481	481	481	481	481	481	481	481	481	481	481	481	481	481	481	481	481	481	481	481	481	481	481	481	481	481	481
LTR14_OG	556	556	556	556	556	556	556	556	556	556	556	556	556	556	556	556	556	556	556	556	556	556	556	556	556	556	556	556	556	556	556	556	556	556	556	556	556	556	556	556	556	556	556	556	556	556	556	556	556	556	556	556
LTR14_TS	471	471	471	471	471	471	471	471	471	471	471	471	471	471	471	471	471	471	471	471	471	471	471	471	471	471	471	471	471	471	471	471	471	471	471	471	471	471	471	471	471	471	471	471	471	471	471	471	471	471	471	471
LTR15	493	493	493	493	493	493	493	493	493	493	493	493	493	493	493	493	493	493	493	493	493	493	493	493	493	493	493	493	493	493	493	493	493	493	493	493	493	493	493	493	493	493	493	493	493	493	493	493	493	493	493	493
LTR15B_OG	910	910	910	910	910	910	910	910	910	910	910	910	910	910	910	910	910	910	910	910	910	910	910	910	910	910	910	910	910	910	910	910	910	910	910	910	910	910	910	910	910	910	910	910	910	910	910	910	910	910	910	910
LTR15_Cja	587	587	587	587	587	587	587	587	587	587	587	587	587	587	587	587	587	587	587	587	587	587	587	587	587	587	587	587	587	587	587	587	587	587	587	587	587	587	587	587	587	587	587	587	587	587	587	587	587	587	587	587
LTR15_Mim	383	383	383	383	383	383	383	383	383	383	383	383	383	383	383	383	383	383	383	383	383	383	383	383	383	383	383	383	383	383	383	383	383	383	383	383	383	383	383	383	383	383	383	383	383	383	383	383	383	383	383	383
LTR15_OG	945	945	945	945	945	945	945	945	945	945	945	945	945	945	945	945	945	945	945	945	945	945	945	945	945	945	945	945	945	945	945	945	945	945	945	945	945	945	945	945	945	945	945	945	945	945	945	945	945	945	945	945
LTR16	438	438	438	438	438	438	438	438	438	438	438	438	438	438	438	438	438	438	438	438	438	438	438	438	438	438	438	438	438	438	438	438	438	438	438	438	438	438	438	438	438	438	438	438	438	438	438	438	438	438	438	438
LTR16A1	457	457	457	457	457	457	457	457	457	457	457	457	457	457	457	457	457	457	457	457	457	457	457	457	457	457	457	457	457	457	457	457	457	457	457	457	457	457	457	457	457	457	457	457	457	457	457	457	457	457	457	457
LTR16A2	495	495	495	495	495	495	495	495	495	495	495	495	495	495	495	495	495	495	495	495	495	495	495	495	495	495	495	495	495	495	495	495	495	495	495	495	495	495	495	495	495	495	495	495	495	495	495	495	495	495	495	495
LTR16C	491	491	491	491	491	491	491	491	491	491	491	491	491	491	491	491	491	491	491	491	491	491	491	491	491	491	491	491	491	491	491	491	491	491	491	491	491	491	491	491	491	491	491	491	491	491	491	491	491	491	491	491
LTR16D	464	464	464	464	464	464	464	464	464	464	464	464	464	464	464	464	464	464	464	464	464	464	464	464	464	464	464	464	464	464	464	464	464	464	464	464	464	464	464	464	464	464	464	464	464	464	464	464	464	464	464	464
LTR16E	655	655	655	655	655	655	655	655	655	655	655	655	655	655	655	655	655	655	655	655	655	655	655	655	655	655	655	655	655	655	655	655	655	655	655	655	655	655	655	655	655	655	655	655	655	655	655	655	655	655	655	655
LTR16_Mim	573	573	573	573	573	573	573	573	573	573	573	573	573	573	573	573	573	573	573	573	573	573	573	573	573	573	573	573	573	573	573	573	573	573	573	573	573	573	573	573	573	573	573	573	573	573	573	573	573	573	573	573
LTR16_OG	487	487	487	487	487	487	487	487	487	487	487	487	487	487	487	487	487	487	487	487	487	487	487	487	487	487	487	487	487	487	487	487	487	487	487	487	487	487	487	487	487	487	487	487	487	487	487	487	487	487	487	487
LTR17	780	780	780	780	780	780	780	780	780	780	780	780	780	780	780	780	780	780	780	780	780	780	780	780	780	780	780	780	780	780	780	780	780	780	780	780	780	780	780	780	780	780	780	780	780	780	780	780	780	780	780	780
LTR17B_OG	455	455	455	455	455	455	455	455	455	455	455	455	455	455	455	455	455	455	455	455	455	455	455	455	455	455	455	455	455	455	455	455	455	455	455	455	455	455	455	455	455	455	455	455	455	455	455	455	455	455	455	455
LTR17_Mim	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350
LTR17_OG	434	434	434	434	434	434	434	434	434	434	434	434	434	434	434	434	434	434	434	434	434	434	434	434	434	434	434	434	434	434	434	434	434	434	434	434	434	434	434	434	434	434	434	434	434	434	434	434	434	434	434	434
LTR18A	357	357	357	357	357	357	357	357	357	357	357	357	357	357	357	357	357	357	357	357	357	357	357	357	357	357	357	357	357	357	357	357	357	357	357	357	357	357	357	357	357	357	357	357	357	357	357	357	357	357	357	357
LTR18B	614	614	614	614	614	614	614	614	614	614	614	614	614	614	614	614	614	614	614	614	614	614	614	614	614	614	614	614	614	614	614	614	614	614	614	614	614	614	614	614	614	614	614	614	614	614	614	614	614	614	614	614
LTR18C	345	345	345	345	345	345	345	345	345	345	345	345	345	345	345	345	345	345	345	345	345	345	345	345	345	345	345	345	345	345	345	345	345	345	345	345	345	345	345	345	345	345	345	345	345	345	345	345	345	345	345	345
LTR18_Cja	760	760	760	760	760	760	760	760	760	760	760	760	760	760	760	760	760	760	760	760	760	760	760	760	760	760	760	760	760	760	760	760	760	760	760	760	760	760	760	760	760	760	760	760	760	760	760	760	760	760	760	760
LTR18_Mim	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770	770
LTR18_OG	474	474	474	474	474	474	474	474	474	474	474	474	474	474	474	474	474	474	474	474	474	474	474	474	474	474	474	474	474	474	474	474	474	474	474	474	474	474	474	474	474	474	474	474	474	474	474	474	474	474	474	474
LTR19A	486	486	486	486	486	486	486	486	486	486	486	486	486	486	486	486	486	486	486	486	486	486	486	486	486	486	486	486	486	486	486	486	486	486	486	486	486	486	486	486	486	486	486	486	486	486	486	486	486	486	486	486
LTR19B	580	580	580	580	580	580	580	580	580	580	580	580	580	580	580	580	580	580	580	580	580	580	580	580	580	580	580	580	580	580	580	580	580	580	580	580	580	580	580	580	580	580	580	580	580	580	580	580	580	580	580	580
LTR19C	779	779	779	779	779	779	779	779	779	779	779	779	779	779	779	779	779	779	779	779	779	779	779	779	779	779	779	779	779	779	779	779	779	779	779	779	779	779	779	779	779	779	779	779	779	779	779	779	779	779	779	779
LTR19_Mim	671	671	671	671	671	671	671	671	671	671	671	671	671	671	671	671	671	671	671	671	671	671	671	671	671	671	671	671	671	671	671	671	671	671	671	671	671	671	671	671	671	671	671	671	671	671	671	671	671	671	671	671
LTR19_OG	927	927	927	927	927	927	927	927	927	927	927	927	927	927	927	927	927	927	927	927	927	927	927	927	927	927	927	927	927	927	927	927	927	927	927	927	927	927	927	927	927	927	927	927	927	927	927	927	927	927	927	927
LTR1A2	837	837	837	837	837	837	837	837	837	837	837	837	837	837	837	837	837	837	837	837	837	837	837	837	837	837	837	837	837	837	837	837	837	837	837	837	837	837	837	837	837	837	837	837	837	837	837	837	837	837	837	837
LTR1A2b_OG	648	648	648	648	648	648	648	648	648	648	648	648	648	648	648	648	648	648	648	648	648	648	648	648	648	648	648	648	648	648	648	648	648	648	648	648	648	648	648	648	648	648	648	648	648	648	648	648	648	648	648	648
