TE	39673_ACC	39673_DLPFC	39673_HC	39673_V1	39813_ACC	39813_DLPFC	39813_HC	39813_V1	39827_ACC	39827_DLPFC	39827_HC	39827_V1	39988_ACC	39988_DLPFC	39988_HC	39988_V1	40212_ACC	40212_DLPFC	40212_HC	40212_V1	40295_ACC	40295_DLPFC	40295_HC	40295_V1	40302_ACC	40302_DLPFC	40302_HC	40302_V1	40318_ACC	40318_DLPFC	40318_HC	40318_V1	40335_ACC	40335_DLPFC	40335_HC	40335_V1	40360_ACC	40360_DLPFC	40360_HC	40360_V1	40390_ACC	40390_DLPFC	40390_HC	40390_V1	40478_ACC	40478_DLPFC	40478_HC	40478_V1	40482_ACC	40482_DLPFC	40482_HC	40482_V1
L1PA8	769.123	705.694	771.989	762.788	770.113	708.631	763.035	756.95	769.414	698.751	757.276	764.623	762.152	693.679	767.394	759.997	767.981	704.051	763.057	759.755	756.361	699.919	759.978	763.625	762.221	711.017	763.813	760.826	776.178	705.817	776.06	761.714	762.459	770.957	766.136	761.947	752.717	695.969	757.772	770.922	769.702	703.052	760.851	760.232	757.871	700.788	762.192	752.319	767.136	706.663	773.136	758.651
L1PB1	761.123	697.755	764.139	754.788	762.113	700.636	755.089	748.95	761.419	690.751	749.276	756.623	754.152	685.689	759.394	751.997	759.981	696.051	755.057	751.756	748.361	691.921	751.978	755.635	754.221	703.059	755.813	752.855	768.178	697.817	768.06	753.714	754.459	762.957	758.136	753.947	744.717	687.974	749.772	762.922	761.702	695.052	753.017	752.232	749.871	692.788	754.192	744.319	759.136	698.663	765.136	750.693
L1PB2	761.123	697.755	764.139	754.788	762.113	700.636	755.089	748.95	761.419	690.751	749.276	756.623	754.152	685.689	759.394	751.997	759.981	696.051	755.057	751.756	748.361	691.921	751.978	755.635	754.221	703.059	755.813	752.855	768.178	697.817	768.06	753.714	754.459	762.957	758.136	753.947	744.717	687.974	749.772	762.922	761.702	695.052	753.017	752.232	749.871	692.788	754.192	744.319	759.136	698.663	765.136	750.693
L1PB2c	6444.35	6378.71	6447.42	6438.27	6445.56	6382.58	6438.68	6432.43	6444.59	6372.71	6432.71	6440.41	6437.63	6367.84	6443.11	6435.69	6443.25	6377.15	6438.57	6434.98	6431.86	6373.29	6435.54	6439.31	6437.59	6383.78	6438.58	6436.43	6451.89	6380.06	6451.73	6437.28	6437.62	6446.34	6441.21	6437.65	6428.31	6370.52	6433.46	6446.47	6445.19	6375.5	6436.26	6435.61	6433.6	6374.48	6437.56	6427.68	6442.4	6380.8	6448.65	6434.28
L1PB3	764.123	700.755	767.092	757.788	765.113	703.632	758.086	751.95	764.414	693.751	752.276	759.623	757.152	688.689	762.394	754.997	762.981	699.051	758.057	754.756	751.361	694.919	754.978	758.626	757.221	706.046	758.813	755.854	771.178	700.817	771.06	756.714	757.459	765.957	761.136	756.947	747.717	690.974	752.772	765.922	764.702	698.052	756.017	755.232	752.871	695.788	757.192	747.319	762.136	701.663	768.136	753.68
L1PB4	766.123	702.752	768.998	759.788	767.113	705.631	760.052	753.95	766.414	695.751	754.276	761.623	759.152	690.689	764.394	756.997	764.981	701.051	760.057	756.756	753.361	696.919	756.978	760.626	759.221	708.02	760.813	757.853	773.178	702.817	773.06	758.714	759.459	767.957	763.136	758.947	749.717	692.974	754.772	767.922	766.702	700.052	758.006	757.232	754.871	697.788	759.192	749.319	764.136	703.663	770.136	755.654
L1PBA1_5	463.216	403.922	466.383	456.88	464.452	407.46	457.231	451.124	463.84	397.226	451.638	459.246	456.48	393.458	461.459	454.35	462.251	403.261	457.077	453.972	450.836	398.343	454.225	458.139	456.457	409.735	458.262	455.523	470.299	403.562	470.462	456.067	456.923	465.152	460.187	456.114	446.758	394.7	451.965	465.123	463.895	400.098	455.266	454.667	451.909	400.188	456.366	446.597	461.298	405.196	467.174	453.038
L1PBA_5	2966.35	2900.71	2969.42	2960.27	2967.56	2904.58	2960.68	2954.43	2966.59	2894.71	2954.71	2962.41	2959.63	2889.84	2965.11	2957.69	2965.25	2899.15	2960.57	2956.98	2953.86	2895.29	2957.54	2961.31	2959.59	2905.78	2960.58	2958.43	2973.89	2902.06	2973.73	2959.28	2959.62	2968.34	2963.21	2959.65	2950.31	2892.52	2955.46	2968.47	2967.19	2897.5	2958.26	2957.61	2955.6	2896.48	2959.56	2949.68	2964.4	2902.8	2970.65	2956.28
L1PBB_5	807.767	744.648	810.987	801.719	809.111	747.561	802.03	795.945	808.398	737.741	796.246	803.623	801.152	732.608	806.394	798.996	806.981	742.84	802.031	798.638	795.349	738.781	798.951	802.624	801.221	749.552	802.813	799.79	815.178	744.817	815.05	800.713	801.407	809.885	805.135	800.879	791.715	734.956	796.772	809.68	808.691	741.49	799.808	799.209	796.755	739.787	801.093	791.17	806.136	745.19	811.897	797.625
L1PREC1	6322.35	6256.71	6325.42	6316.27	6323.56	6260.58	6316.68	6310.43	6322.59	6250.71	6310.71	6318.41	6315.63	6245.84	6321.11	6313.69	6321.25	6255.15	6316.57	6312.98	6309.86	6251.29	6313.54	6317.31	6315.59	6261.78	6316.58	6314.43	6329.89	6258.06	6329.73	6315.28	6315.62	6324.34	6319.21	6315.65	6306.31	6248.52	6311.46	6324.47	6323.19	6253.5	6314.26	6313.61	6311.6	6252.48	6315.56	6305.68	6320.4	6258.8	6326.65	6312.28
L1PREC2	8007.35	7941.71	8010.42	8001.27	8008.56	7945.58	8001.68	7995.43	8007.59	7935.71	7995.71	8003.41	8000.63	7930.84	8006.11	7998.69	8006.25	7940.15	8001.57	7997.98	7994.86	7936.29	7998.54	8002.31	8000.59	7946.78	8001.58	7999.43	8014.89	7943.06	8014.73	8000.28	8000.62	8009.34	8004.21	8000.65	7991.31	7933.52	7996.46	8009.47	8008.19	7938.5	7999.26	7998.61	7996.6	7937.48	8000.56	7990.68	8005.4	7943.8	8011.65	7997.28
L1Pt	752.123	688.755	755.14	745.788	753.113	691.636	746.089	739.95	752.497	681.752	740.276	747.648	745.152	676.689	750.394	742.998	750.981	687.051	746.057	742.756	739.361	682.921	742.978	746.641	745.221	694.059	746.922	743.855	759.178	688.817	759.063	744.731	745.459	754.11	749.136	744.949	735.732	678.974	740.772	753.925	752.702	686.071	744.017	743.232	740.871	683.788	745.192	735.319	750.136	689.663	756.136	741.705
L1Pt_5end	1999.35	1933.71	2002.42	1993.27	2000.56	1937.58	1993.68	1987.43	1999.59	1927.71	1987.71	1995.41	1992.63	1922.84	1998.11	1990.69	1998.25	1932.15	1993.57	1989.98	1986.86	1928.29	1990.54	1994.31	1992.59	1938.78	1993.58	1991.43	2006.89	1935.06	2006.73	1992.28	1992.62	2001.34	1996.21	1992.65	1983.31	1925.52	1988.46	2001.47	2000.19	1930.5	1991.26	1990.61	1988.6	1929.48	1992.56	1982.68	1997.4	1935.8	2003.65	1989.28
L1_RS1_5end	2110.35	2044.71	2113.42	2104.27	2111.56	2048.58	2104.68	2098.43	2110.59	2038.71	2098.71	2106.41	2103.63	2033.84	2109.11	2101.69	2109.25	2043.15	2104.57	2100.98	2097.86	2039.29	2101.54	2105.31	2103.59	2049.78	2104.58	2102.43	2117.89	2046.06	2117.73	2103.28	2103.62	2112.34	2107.21	2103.65	2094.31	2036.52	2099.46	2112.47	2111.19	2041.5	2102.26	2101.61	2099.6	2040.48	2103.56	2093.68	2108.4	2046.8	2114.65	2100.28
L3	4351.35	4285.71	4354.42	4345.27	4352.56	4289.58	4345.68	4339.43	4351.59	4279.71	4339.71	4347.41	4344.63	4274.84	4350.11	4342.69	4350.25	4284.15	4345.57	4341.98	4338.86	4280.29	4342.54	4346.31	4344.59	4290.78	4345.58	4343.43	4358.89	4287.06	4358.73	4344.28	4344.62	4353.34	4348.21	4344.65	4335.31	4277.52	4340.46	4353.47	4352.19	4282.5	4343.26	4342.61	4340.6	4281.48	4344.56	4334.68	4349.4	4287.8	4355.65	4341.28
LOOPER	1418.35	1352.71	1421.42	1412.27	1419.56	1356.58	1412.68	1406.43	1418.59	1346.71	1406.71	1414.41	1411.63	1341.84	1417.11	1409.69	1417.25	1351.15	1412.57	1408.98	1405.86	1347.29	1409.54	1413.31	1411.59	1357.78	1412.58	1410.43	1425.89	1354.06	1425.73	1411.28	1411.62	1420.34	1415.21	1411.65	1402.31	1344.52	1407.46	1420.47	1419.19	1349.5	1410.26	1409.61	1407.6	1348.48	1411.56	1401.68	1416.4	1354.8	1422.65	1408.28
LOR1	358.613	302.173	361.385	351.918	359.466	307.754	352.366	346.267	358.841	299.959	346.808	354.287	352.088	296.727	356.726	349.372	357.592	302.305	352.109	349.099	346.106	298.453	349.303	353.422	351.638	309.47	353.458	350.753	365.451	303.658	365.467	351.195	351.963	360.291	355.354	351.27	342.027	296.372	347.159	360.6	359.082	300.704	350.638	349.744	347.282	301.446	351.735	341.637	356.774	304.868	362.418	348.051
LOR1a_LTR	360.613	303.957	363.385	353.916	361.466	309.603	354.366	348.266	360.841	301.841	348.802	356.287	353.954	298.58	358.726	351.371	359.529	304.206	354.109	351.099	348.007	300.098	351.263	355.422	353.637	311.342	355.449	352.747	367.451	305.539	367.467	353.195	353.963	362.291	357.354	353.27	343.944	298.053	349.153	362.581	361.082	302.625	352.622	351.744	349.281	303.23	353.735	343.637	358.774	306.63	364.409	350.051
LOR1b_LTR	324.702	269.459	327.464	317.959	325.475	275.399	318.405	312.589	324.981	268.326	313.247	320.478	318.481	265.345	322.826	315.493	323.708	270.804	318.117	315.101	312.415	267.936	315.379	319.535	317.804	278.004	319.646	316.947	331.46	271.983	331.467	317.199	318.032	326.293	321.696	317.36	308.315	264.742	313.282	326.86	325.09	268.655	316.7	316.101	313.586	270.234	317.911	307.855	322.919	273.149	328.428	314.128
LOR1I	7982.35	7916.71	7985.42	7976.27	7983.56	7920.58	7976.68	7970.43	7982.59	7910.71	7970.71	7978.41	7975.63	7905.84	7981.11	7973.69	7981.25	7915.15	7976.57	7972.98	7969.86	7911.29	7973.54	7977.31	7975.59	7921.78	7976.58	7974.43	7989.89	7918.06	7989.73	7975.28	7975.62	7984.34	7979.21	7975.65	7966.31	7908.52	7971.46	7984.47	7983.19	7913.5	7974.26	7973.61	7971.6	7912.48	7975.56	7965.68	7980.4	7918.8	7986.65	7972.28
LTR06	339.615	283.593	342.398	332.951	340.467	289.988	333.405	327.579	339.976	282.11	327.989	335.309	333.278	278.98	337.771	330.406	338.64	284.372	333.109	330.099	327.298	281.659	330.351	334.479	332.749	291.561	334.477	331.795	346.46	285.643	346.467	332.199	333.014	341.291	336.553	332.299	323.159	278.528	328.277	341.744	340.086	282.763	331.665	330.9	328.5	283.982	332.75	322.667	337.9	287.114	343.425	329.057
LTR1	648.123	585.393	651.142	641.802	649.169	588.544	642.144	636.092	648.617	579.138	636.515	643.912	641.152	573.59	646.451	639.15	647.25	584.62	642.061	638.795	635.555	579.254	639.127	642.731	641.221	590.766	643.003	640.094	655.18	586.129	655.365	640.854	641.576	650.128	645.15	640.956	631.755	575.963	636.79	649.947	648.702	582.632	640.147	639.561	636.891	580.752	641.349	631.39	646.297	586.687	652.138	638.033
LTR10B	385.501	328.185	388.385	378.888	386.465	332.549	379.28	373.15	385.84	324.846	373.759	381.281	378.556	322.001	383.707	376.364	384.453	328.099	379.109	375.975	372.999	323.27	376.258	380.327	378.552	335.07	380.391	377.702	392.451	329.347	392.466	378.179	378.959	387.224	382.295	378.182	368.903	321.227	374.006	387.457	385.925	326.399	377.515	376.728	374.072	326.366	378.592	368.615	383.683	330.212	389.246	375.041
LTR10B1	410.411	352.655	413.384	403.884	411.458	356.607	404.261	398.143	410.84	347.453	398.721	406.267	403.556	344.394	408.616	401.364	409.264	351.958	404.083	400.975	397.852	347.242	401.256	405.215	403.544	358.74	405.357	402.694	417.451	353.494	417.462	403.068	403.959	412.224	407.187	403.182	393.872	344.469	398.991	412.143	410.895	349.544	402.515	401.725	399.034	349.392	403.384	393.605	408.653	353.464	414.215	400.039
LTR10B2	366.604	309.665	369.385	359.89	367.466	314.478	360.366	354.265	366.841	307.534	354.8	362.286	359.94	304.192	364.726	357.366	365.453	310.065	360.109	357.091	353.999	305.717	357.259	361.422	359.633	316.989	361.448	358.747	373.451	311.167	373.467	359.195	359.959	368.291	363.354	359.27	349.903	303.6	355.081	368.561	367.082	308.236	358.563	357.728	355.281	308.716	359.666	349.636	364.771	312.305	370.248	356.05
LTR10B_Mim	152.858	115.386	153.164	144.761	151.179	120.77	146.319	141.895	149.979	117.657	140.893	147.938	147.704	115.847	150.192	143.747	150.92	118.44	144.091	142.136	141.098	117.564	144.372	147.648	145.384	125.314	146.135	145.29	155.867	118.621	157.284	144.003	146.64	151.633	149.476	145.293	136.835	114.39	141.986	154.652	150.666	117.894	143.076	144.187	141.85	119.009	145.629	137.341	150.166	121.053	154.506	141.146
LTR10C	449.396	390.209	452.384	442.881	450.458	393.616	443.231	437.13	449.84	383.929	437.657	445.254	442.544	380.631	447.46	440.356	448.251	389.494	443.077	439.974	436.844	384.874	440.251	444.146	442.457	396.367	444.331	441.523	456.299	390.795	456.462	442.067	442.923	451.152	446.187	442.115	432.758	381.196	437.965	451.124	449.895	386.445	441.266	440.667	438.033	386.53	442.366	432.597	447.298	391.257	453.215	439.038
LTR10D	376.501	319.585	379.385	369.888	377.466	323.884	370.366	364.212	376.841	316.622	364.779	372.281	369.727	313.676	374.71	367.364	375.453	319.477	370.109	366.975	363.999	314.685	367.259	371.401	369.561	326.394	371.448	368.744	383.451	320.685	383.466	369.195	369.959	378.245	373.354	369.242	359.903	312.982	365.03	378.561	376.93	317.893	368.515	367.728	365.159	318.082	369.661	359.631	374.765	321.707	380.246	366.046
LTR10F	374.533	317.632	377.385	367.888	375.466	321.985	368.366	362.247	374.841	314.81	362.781	370.281	367.87	311.836	372.715	365.364	373.453	317.625	368.109	364.975	361.999	312.823	365.259	369.401	367.561	324.434	369.448	366.747	381.451	318.736	381.466	367.195	367.959	376.286	371.354	367.27	357.903	311.271	363.031	376.561	374.978	315.895	366.515	365.728	363.16	316.344	367.661	357.631	372.77	319.743	378.246	364.046
LTR10_Cja	364.61	307.692	367.385	357.892	365.466	313.194	358.366	352.265	364.841	305.576	352.8	360.287	357.94	302.369	362.726	355.366	363.473	308.127	358.109	355.099	351.999	303.782	355.259	359.422	357.637	315.183	359.448	356.747	371.451	309.336	371.467	357.195	357.961	366.291	361.354	357.27	347.903	301.656	353.146	366.562	365.082	306.321	356.566	355.729	353.281	306.844	357.705	347.637	362.772	310.489	368.267	354.051
LTR10_Mim	173.625	133.466	174.448	165.534	172.172	138.364	167.208	162.237	171.346	134.323	161.543	168.467	167.611	131.718	171.192	164.145	171.344	134.756	164.9	162.778	161.299	134.626	164.328	168.409	166.134	142.828	166.787	165.831	177.489	136.051	178.271	164.507	166.799	172.901	170.223	165.874	157.086	131.567	162.097	175.467	171.902	134.971	164.028	164.747	162.408	137.605	166.139	157.414	171.197	138.781	175.959	161.668
LTR10_OG	306.076	252.042	308.702	299.037	306.476	257.727	299.453	293.97	306.046	251.344	294.397	301.703	299.787	248.941	303.998	296.663	304.709	253.658	299.246	296.157	293.639	250.695	296.458	300.757	298.961	260.882	300.78	298.032	312.46	254.967	312.475	298.214	299.116	307.38	302.766	298.509	289.345	247.777	294.354	308.15	306.224	251.342	297.764	297.231	294.949	252.637	299.011	288.953	304.253	255.596	309.471	295.168
LTR10_TS	164.156	124.935	164.745	156.074	162.5	130.121	157.751	153.013	161.529	126.89	152.14	159.157	158.431	124.595	161.668	154.709	162.043	127.618	155.466	153.494	152.005	126.957	155.299	158.848	156.641	134.631	157.398	156.412	167.666	128.028	168.678	155.305	157.504	163.144	160.639	156.403	147.849	123.604	153.011	165.918	162.295	127.341	154.37	155.235	152.859	129.237	156.819	148.248	161.576	130.615	166.216	152.521
LTR11	547.203	485.532	550.142	540.802	548.18	488.669	541.23	535.122	547.839	479.113	535.535	543.077	540.241	474.365	545.451	538.294	546.25	485.725	541.061	537.933	534.702	480.035	538.185	541.932	540.339	491.513	542.15	539.512	554.188	485.943	554.387	539.866	540.917	549.134	544.183	540.089	530.758	476.742	535.829	549.061	547.888	482.704	539.179	538.577	535.9	481.19	540.362	530.531	545.298	486.965	551.138	537.033
LTR11_Cja	304.114	250.145	306.707	297.048	304.476	255.963	297.454	292.007	304.049	249.546	292.409	299.703	297.791	247.273	302.006	294.667	302.71	251.798	297.25	294.165	291.639	249.079	294.468	298.805	296.967	259.072	298.78	296.038	310.46	253.184	310.475	296.214	297.119	305.412	300.766	296.512	287.347	245.953	292.358	306.162	304.225	249.493	295.764	295.236	293.026	250.994	297.011	286.966	302.253	253.697	307.523	293.17
LTR11_Mim	235.352	186.064	237.011	227.565	234.843	193.526	228.376	223.43	234.37	187.394	223.469	230.227	228.866	184.751	233.079	225.784	233.347	189.159	227.535	224.983	222.788	187.738	225.842	229.729	227.711	196.284	229.358	227.571	240.769	190.026	240.897	226.596	228.76	235.798	231.82	227.746	218.134	184.302	223.349	237.201	234.648	188.632	226.374	226.213	223.891	189.714	227.568	218.312	233.226	191.551	238.009	223.833
LTR11_OG	397.421	339.997	400.384	390.888	398.458	344.353	391.27	385.144	397.84	335.688	385.721	393.268	390.556	332.803	395.702	388.364	396.394	339.694	391.094	387.975	384.919	334.881	388.257	392.279	390.551	346.566	392.383	389.696	404.451	340.943	404.466	390.071	390.959	399.224	394.198	390.182	380.882	332.062	385.997	399.457	397.914	337.786	389.515	388.726	386.034	337.261	390.591	380.607	395.655	341.457	401.244	387.039
LTR11_TS	436.402	377.787	439.384	429.881	437.458	381.27	430.231	424.13	436.84	371.492	424.657	432.254	429.555	368.98	434.567	427.356	435.251	376.959	430.078	426.974	423.85	372.272	427.251	431.148	429.457	383.644	431.357	428.686	443.299	377.977	443.462	429.067	429.956	438.152	433.187	429.182	419.831	369.005	424.991	438.124	436.895	374.203	428.376	427.718	425.033	373.917	429.366	419.597	434.653	378.569	440.215	426.038
LTR12	689.123	625.866	692.141	682.801	690.113	628.928	683.089	677.087	689.596	619.639	677.515	684.907	682.152	614.005	687.451	680.15	688.118	625.063	683.057	679.788	676.361	619.943	680.123	683.662	682.221	631.607	683.942	681.045	696.178	626.394	696.341	681.85	682.576	691.124	686.148	681.956	672.755	616.332	677.79	690.942	689.702	623.139	681.145	680.342	677.873	621.167	682.348	672.39	687.289	627.155	693.137	679.033
LTR12B	530.204	468.645	533.142	523.826	531.272	472.583	524.231	518.122	530.839	462.564	518.535	526.097	523.242	458.202	528.451	521.299	529.25	468.927	524.062	520.933	517.702	463.478	521.211	525.038	523.35	474.966	525.21	522.512	537.188	469.209	537.39	522.871	523.918	532.136	527.185	523.089	513.758	460.089	518.829	532.061	530.889	465.869	522.179	521.582	518.9	464.934	523.364	513.557	528.298	470.375	534.138	520.033
LTR12C	1439.35	1373.71	1442.42	1433.27	1440.56	1377.58	1433.68	1427.43	1439.59	1367.71	1427.71	1435.41	1432.63	1362.84	1438.11	1430.69	1438.25	1372.15	1433.57	1429.98	1426.86	1368.29	1430.54	1434.31	1432.59	1378.78	1433.58	1431.43	1446.89	1375.06	1446.73	1432.28	1432.62	1441.34	1436.21	1432.65	1423.31	1365.52	1428.46	1441.47	1440.19	1370.5	1431.26	1430.61	1428.6	1369.48	1432.56	1422.68	1437.4	1375.8	1443.65	1429.28
LTR12D	1116.35	1050.71	1119.42	1110.27	1117.56	1054.58	1110.68	1104.43	1116.59	1044.71	1104.71	1112.41	1109.63	1039.84	1115.11	1107.69	1115.25	1049.15	1110.57	1106.98	1103.86	1045.29	1107.54	1111.31	1109.59	1055.78	1110.58	1108.43	1123.89	1052.06	1123.73	1109.28	1109.62	1118.34	1113.21	1109.65	1100.31	1042.52	1105.46	1118.47	1117.19	1047.5	1108.26	1107.61	1105.6	1046.48	1109.56	1099.68	1114.4	1052.8	1120.65	1106.28
LTR12E	1184.35	1118.71	1187.42	1178.27	1185.56	1122.58	1178.68	1172.43	1184.59	1112.71	1172.71	1180.41	1177.63	1107.84	1183.11	1175.69	1183.25	1117.15	1178.57	1174.98	1171.86	1113.29	1175.54	1179.31	1177.59	1123.78	1178.58	1176.43	1191.89	1120.06	1191.73	1177.28	1177.62	1186.34	1181.21	1177.65	1168.31	1110.52	1173.46	1186.47	1185.19	1115.5	1176.26	1175.61	1173.6	1114.48	1177.56	1167.68	1182.4	1120.8	1188.65	1174.28
LTR12F	382.501	325.341	385.385	375.888	383.466	329.57	376.36	370.204	382.84	322	370.759	378.281	375.556	319.305	380.709	373.364	381.453	325.269	376.109	372.975	369.999	320.457	373.258	377.338	375.553	332.231	377.43	374.702	389.451	326.469	389.466	375.18	375.959	384.224	379.354	375.182	365.903	318.651	371.012	384.512	382.93	323.523	374.515	373.728	371.157	323.406	375.621	365.631	380.683	327.49	386.246	372.046
LTR12_Cja	369.604	312.661	372.385	362.888	370.466	317.177	363.366	357.265	369.841	310.38	357.8	365.281	362.939	307.049	367.726	360.365	368.453	312.939	363.109	359.983	356.999	308.437	360.259	364.407	362.566	319.623	364.448	361.747	376.451	313.808	376.466	362.195	362.959	371.291	366.354	362.27	352.903	306.588	358.048	371.561	370.082	310.999	361.518	360.728	358.244	311.648	362.661	352.633	367.77	315.005	373.246	359.047
LTR12_Mim	294.436	240.674	296.707	287.093	294.483	246.865	287.468	282.15	294.109	240.842	282.513	289.718	287.801	238.027	292.022	284.823	292.719	243.013	287.276	284.267	281.64	239.853	284.684	288.946	287.003	249.957	288.78	286.171	300.46	243.791	300.475	286.214	287.13	295.418	290.775	286.63	277.465	237.026	282.406	296.254	294.226	240.978	285.768	285.301	283.061	242.234	287.048	277.137	292.27	244.83	297.58	283.203
LTR12_OG	392.421	335.012	395.384	385.888	393.458	339.466	386.271	380.144	392.84	331.287	380.721	388.281	385.556	328.147	390.703	383.364	391.453	334.923	386.109	382.975	379.999	329.995	383.257	387.304	385.552	341.717	387.391	384.697	399.451	336.138	399.466	385.071	385.959	394.224	389.254	385.182	375.903	327.396	381	394.457	392.923	333.098	384.515	383.728	381.034	332.961	385.591	375.607	390.683	336.765	396.246	382.039
LTR12_TS	410.411	352.655	413.384	403.884	411.458	356.607	404.261	398.143	410.84	347.453	398.721	406.267	403.556	344.394	408.616	401.364	409.264	351.958	404.083	400.975	397.852	347.242	401.256	405.215	403.544	358.74	405.357	402.694	417.451	353.494	417.462	403.068	403.959	412.224	407.187	403.182	393.872	344.469	398.991	412.143	410.895	349.544	402.515	401.725	399.034	349.392	403.384	393.605	408.653	353.464	414.215	400.039
LTR13	869.353	803.706	872.424	863.267	870.563	807.582	863.682	857.434	869.59	797.708	857.711	865.409	862.626	792.839	868.105	860.685	868.252	802.151	863.571	859.982	856.863	798.286	860.536	864.309	862.593	808.776	863.577	861.426	876.894	805.056	876.735	862.279	862.624	871.339	866.208	862.648	853.305	795.521	858.455	871.467	870.186	800.497	861.262	860.61	858.596	799.477	862.559	852.681	867.399	805.798	873.655	859.278
LTR13A	828.767	764.97	831.987	822.719	830.102	768.546	823.03	816.918	829.313	758.635	817.24	824.623	822.129	752.864	827.394	819.996	827.937	763.84	822.978	819.637	816.349	759.781	819.946	823.623	822.221	770.444	823.428	820.79	836.175	765.77	836.05	821.645	822.407	830.885	826.132	821.818	812.695	755.956	817.772	830.68	829.67	762.23	820.777	820.122	817.709	760.762	822.091	812.17	827.135	766.187	832.897	818.623
